ACTO;CONVOCATORIA;SERIE;ZONA;ESCRUTINIO;HOJA;CNT_VOTOS
30/6/2024;Partido_Nacional;BCB;Unión;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte, Bañados de Carrasco;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte - Las Canteras;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó - Jardines del Hipódromo;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BDC;Villa García - Punta de Rieles;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;171.0;1.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro, La Comercial;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro, La Comercial;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro, La Comercial;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro, La Comercial;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental, Aires Puros;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BOA;Casavalle, Las Acacias;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BRB;Colón;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BSA;Cerro, La Paloma, Tomkinson;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BSB;Cerro, La Paloma, Tomkinson;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BTA;Cerro, La Paloma, Tomkinson;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BUA;La Teja, Tres Ombúes, Victoria;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BUB;La Teja, Tres Ombúes, Victoria;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago, Conciliación;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja, Paso de las Duranas;Primario;171.0;0.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja, Paso de las Duranas;Primario;171.0;0.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;222.0;0.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;222.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;222.0;0.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;222.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;222.0;1.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;222.0;0.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;222.0;1.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;222.0;0.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;222.0;0.0
30/6/2024;Partido_Nacional;ALB;Centro;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AMA;Cordón;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AMB;Cordón;Primario;222.0;0.0
30/6/2024;Partido_Nacional;ANA;Cordón;Primario;222.0;0.0
30/6/2024;Partido_Nacional;ANB;Cordón;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AOA;Centro;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AOB;Centro;Primario;222.0;0.0
30/6/2024;Partido_Nacional;APA;Palermo;Primario;222.0;0.0
30/6/2024;Partido_Nacional;APB;Palermo;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;222.0;1.0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;222.0;0.0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;222.0;0.0
30/6/2024;Partido_Nacional;ASA;Cordón;Primario;222.0;1.0
30/6/2024;Partido_Nacional;ASB;Cordón;Primario;222.0;0.0
30/6/2024;Partido_Nacional;ATA;Cordón;Primario;222.0;0.0
30/6/2024;Partido_Nacional;ATB;Tres Cruces;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AUA;La Blanqueada;Primario;222.0;1.0
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;222.0;1.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;222.0;0.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;222.0;3.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;222.0;1.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;222.0;2.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BBA;Castro, Mercado Modelo, Villa Española;Primario;222.0;3.0
30/6/2024;Partido_Nacional;BBB;Castro, Mercado Modelo, Villa Española;Primario;222.0;2.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;222.0;3.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;222.0;8.0
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;222.0;3.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte, Bañados de Carrasco;Primario;222.0;1.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte - Las Canteras;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó - Jardines del Hipódromo;Primario;222.0;1.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas;Primario;222.0;4.0
30/6/2024;Partido_Nacional;BDC;Villa García - Punta de Rieles;Primario;222.0;3.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;222.0;4.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;222.0;1.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;222.0;1.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro, La Comercial;Primario;222.0;2.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro, La Comercial;Primario;222.0;2.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro, La Comercial;Primario;222.0;2.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro, La Comercial;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;222.0;5.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental, Aires Puros;Primario;222.0;1.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BOA;Casavalle, Las Acacias;Primario;222.0;2.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;222.0;2.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;222.0;1.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;222.0;5.0
30/6/2024;Partido_Nacional;BRB;Colón;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BSA;Cerro, La Paloma, Tomkinson;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BSB;Cerro, La Paloma, Tomkinson;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BTA;Cerro, La Paloma, Tomkinson;Primario;222.0;1.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;222.0;2.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BUA;La Teja, Tres Ombúes, Victoria;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BUB;La Teja, Tres Ombúes, Victoria;Primario;222.0;3.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;222.0;3.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;222.0;1.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;222.0;1.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago, Conciliación;Primario;222.0;1.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja, Paso de las Duranas;Primario;222.0;0.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja, Paso de las Duranas;Primario;222.0;7.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;251.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;251.0;0.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;251.0;0.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;251.0;0.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ALB;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AMA;Cordón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AMB;Cordón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ANA;Cordón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ANB;Cordón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AOA;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AOB;Centro;Primario;251.0;0.0
30/6/2024;Partido_Nacional;APA;Palermo;Primario;251.0;0.0
30/6/2024;Partido_Nacional;APB;Palermo;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ASA;Cordón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ASB;Cordón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ATA;Cordón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;ATB;Tres Cruces;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AUA;La Blanqueada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;251.0;1.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;251.0;1.0
30/6/2024;Partido_Nacional;BBA;Castro, Mercado Modelo, Villa Española;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BBB;Castro, Mercado Modelo, Villa Española;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte, Bañados de Carrasco;Primario;251.0;1.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte - Las Canteras;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó - Jardines del Hipódromo;Primario;251.0;1.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BDC;Villa García - Punta de Rieles;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro, La Comercial;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro, La Comercial;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro, La Comercial;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro, La Comercial;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;251.0;1.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental, Aires Puros;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;251.0;1.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BOA;Casavalle, Las Acacias;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;251.0;1.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BRB;Colón;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BSA;Cerro, La Paloma, Tomkinson;Primario;251.0;2.0
30/6/2024;Partido_Nacional;BSB;Cerro, La Paloma, Tomkinson;Primario;251.0;5.0
30/6/2024;Partido_Nacional;BTA;Cerro, La Paloma, Tomkinson;Primario;251.0;9.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;251.0;8.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BUA;La Teja, Tres Ombúes, Victoria;Primario;251.0;2.0
30/6/2024;Partido_Nacional;BUB;La Teja, Tres Ombúes, Victoria;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;251.0;1.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;251.0;1.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;251.0;1.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago, Conciliación;Primario;251.0;1.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja, Paso de las Duranas;Primario;251.0;0.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja, Paso de las Duranas;Primario;251.0;0.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;289.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;289.0;0.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;289.0;0.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;289.0;0.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ALB;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AMA;Cordón;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AMB;Cordón;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ANA;Cordón;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ANB;Cordón;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AOA;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AOB;Centro;Primario;289.0;0.0
30/6/2024;Partido_Nacional;APA;Palermo;Primario;289.0;0.0
30/6/2024;Partido_Nacional;APB;Palermo;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ASA;Cordón;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ASB;Cordón;Primario;289.0;1.0
30/6/2024;Partido_Nacional;ATA;Cordón;Primario;289.0;0.0
30/6/2024;Partido_Nacional;ATB;Tres Cruces;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AUA;La Blanqueada;Primario;289.0;1.0
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;289.0;0.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;289.0;0.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;289.0;0.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;289.0;1.0
30/6/2024;Partido_Nacional;BBA;Castro, Mercado Modelo, Villa Española;Primario;289.0;4.0
30/6/2024;Partido_Nacional;BBB;Castro, Mercado Modelo, Villa Española;Primario;289.0;2.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;289.0;0.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;289.0;0.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;289.0;0.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;289.0;1.0
